"","facility_name","facility_type_display","maternal_health_delivery_services","emergency_transport","skilled_birth_attendant","num_chews_fulltime","phcn_electricity","c_section_yn","child_health_measles_immun_calc","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","date_of_survey","facility_id","community","ward","management","improved_water_supply","improved_sanitation","vaccines_fridge_freezer","antenatal_care_yn","family_planning_yn","malaria_treatment_artemisinin","sector","formhub_photo_id","gps","survey_id","state","lga","new","another","latitude","longitude"
"64","LAFIYA PHC SHATTA","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-04-17","HGZWW","SHATTA","SHATTA","private",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397486831923.jpg","9.742601666666667 6.511161666666667 226.1 4.5","f8f4a87f-44c8-428c-a7d0-414ac508063f","niger","bosso",NA,NA,9.74260166666667,6.51116166666667
"65","P H C PITA","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HXIJS","PITA","GWAM","public",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1397300926092.jpg","9.475913333333333 6.86435 356.8 5.0","a236d656-0e4f-4aad-b50c-b49070442696","niger","paikoro",NA,NA,9.47591333333333,6.86435
"66","UNITY PHC TUFA","Basic Health Centre or Primary Health Clinic",TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0,0,0,"2014-04-17","HZJUW","TUFA","TUFA","private",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397140692227.jpg","9.248306666666668 6.93073 283.0 5.0","8afbab2c-a2b6-4ea7-92e4-f98c17e3f17f","niger","gurara",NA,NA,9.24830666666667,6.93073
"67","YAHAYA ALHASSAN GWAGWA CLINIC","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,TRUE,3,FALSE,FALSE,TRUE,1,1,0,"2014-04-17","HBKDD","ANGUWAN WAJE","KURMIN SARKI","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397128348873.jpg","9.187046666666667 7.176611666666668 430.6 4.9","502f574a-48dc-4d78-8541-83aebc2801b6","niger","suleja",NA,NA,9.18704666666667,7.17661166666667
"68","P H C BOKU MADAKI","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HVWAX","BOKU MADAKI","TUFA","public",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1397171096936.jpg","9.249755 6.826531666666667 248.9 4.9","796d4542-2a0c-4d1f-a95d-c9d1b34c712f","niger","gurara",NA,NA,9.249755,6.82653166666667
"69","ZAGBAYI HOSPITAL & MATERNITY","Primary Health Centre (PHC)",TRUE,FALSE,TRUE,0,TRUE,FALSE,FALSE,0,0,1,"2014-04-17","HMXWO","MUTUN DAYA","PINA/SHE","private",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1396620005398.jpg","9.686828333333333 6.781180000000001 389.1 4.2","f048f64e-5b2e-47b8-9cb8-119b4d731d66","niger","shiroro",NA,NA,9.68682833333333,6.78118
"70","DISPENSARY","Dispensary",FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,0,0,2,"2014-04-17","HTNRD","TUNDUN WADA MAJINGA","KURA","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396981128036.jpg","10.358781666666665 5.041761666666667 337.7 4.8","523a4a10-70c3-4a03-b965-59228f365f88","niger","magama",NA,NA,10.3587816666667,5.04176166666667
"71","DISPENSARY","Dispensary",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HVZUM","UCCU","NASKO","public",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1396977288666.jpg","10.458216666666665 5.116226666666666 353.0 4.9","078774d0-eb3a-43cc-be49-12d0c974efeb","niger","magama",NA,NA,10.4582166666667,5.11622666666667
"72","DISPENSARY","Dispensary",FALSE,FALSE,TRUE,2,TRUE,FALSE,TRUE,0,0,1,"2014-04-17","HSXVZ","TUNGAN MANGORO","NASKO","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396975831699.jpg","10.417575 5.087736666666667 395.2 4.5","e281a7a5-d2d4-4201-99b3-5044ac6a9c0c","niger","magama",NA,NA,10.417575,5.08773666666667
"73","DISPENSARY","Dispensary",FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HMBLQ","TUNGAN KADE","KURA","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1396973813681.jpg","10.369058333333333 5.046951666666667 343.6 4.8","0c027b93-2300-4b11-ab98-aab6ca4b1041","niger","magama",NA,NA,10.3690583333333,5.04695166666667
"74","Primary Health centre","Dispensary",FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0,1,"2014-04-17","HLKEO","Faje","Sahorami","public",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1397151386890.jpg","9.832953333333334 5.334630000000001 338.0 5.0","4a4b8358-ca8d-413a-a7ee-9831a480fbb4","niger","mashegu",NA,NA,9.83295333333333,5.33463
"75","Primary Health Care","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HULJY","Mulo","Sahorami","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1397138510292.jpg","9.802905 5.393238333333333 258.4 4.8","fd66d6f3-7761-4613-998f-1f77216055cd","niger","mashegu",NA,NA,9.802905,5.39323833333333
"76","Saidu Alihu Primary Health Centre","Primary Health Centre (PHC)",FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,0,0,"2014-04-17","HQJUD","Sabon Rijiya","Sahorami","private",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health","1397154915972.jpg","9.953653333333333 5.385193333333333 345.2 4.9","82c6519c-bc28-4fca-8482-a2e3e9f222df","niger","mashegu",NA,NA,9.95365333333333,5.38519333333333
"77","primary health care centre","Primary Health Centre (PHC)",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HMAPJ","GBASSE","PINA SHE","public",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1396620896409.jpg","9.657668333333334 6.778856666666667 397.5 4.9","5b9a2a24-708f-4c98-b0cc-c615be66d63f","niger","shiroro",NA,NA,9.65766833333333,6.77885666666667
"78","Madugu phcc","Primary Health Centre (PHC)",FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,0,0,0,"2014-04-17","HTILW","Mariga","Inkwai","private",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"health","1397053140428.jpg","10.13903 6.02433 221.3 4.7","35ee3b71-d7a2-48b2-adfc-fa734c8bf759","niger","mariga",NA,NA,10.13903,6.02433
"79","P H C TSOHON JEMAKU","Primary Health Centre (PHC)",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HORCO","TSOHON JEMAKU","MASHEGU","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1397144746645.jpg","9.81897 5.828145000000001 202.0 5.0","36bea140-3f16-4a45-94f5-f97a6c64f867","niger","mashegu",NA,NA,9.81897,5.828145
"80","FACILITY HEALTH  LIOJI","Dispensary",TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","UUYMH","LIOJI","GULBIN BOKA","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396946970257.jpg","10.569696666666667 5.458636666666666 307.3 4.5","90de1e44-b691-4459-bcb8-a8b7538cddf7","niger","mariga",NA,NA,10.5696966666667,5.45863666666667
"81","BUTU TATIKO PHC","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HVJTM","BUTU TATIKO","JEDNA TUTUNGO","private",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397299839776.jpg","9.421878333333332 6.553856666666666 241.0 4.8","4f1cc592-0035-43a1-867d-ecacaef5e024","niger","paikoro",NA,NA,9.42187833333333,6.55385666666667
"82","PHC FICHE KUCHI","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HAUGQ","FICHE KUCHI","JEDNA TUTUNGO","public",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1397236441211.jpg","9.349211666666667 6.5122566666666675 294.9 5.0","873a2c96-28ee-4980-8e7a-febb7654e823","niger","paikoro",NA,NA,9.34921166666667,6.51225666666667
"83","ROYAL PHC ANINIGI","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-04-17","HRSQY","ANINIGI","JEDNA TUTUNGO","private",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1397234655517.jpg","9.373865 6.506921666666667 298.9 5.0","65550715-b34b-4f56-8699-8f6c51913342","niger","paikoro",NA,NA,9.373865,6.50692166666667
"84","PHC ANINIGI","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HSWEK","ANINIGI","JEDNA TUTUNGO","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397232906182.jpg","9.373876666666666 6.50868 238.8 4.3","a4f173e9-74d1-42d2-ae0e-223f5b01a710","niger","paikoro",NA,NA,9.37387666666667,6.50868
"85","EMANI PHC","Primary Health Centre (PHC)",TRUE,TRUE,FALSE,4,TRUE,FALSE,TRUE,0,0,0,"2014-04-17","HHRCE","TATIKO","JEDNA TUTUNGO","public",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1397228559423.jpg","9.41728 6.591849999999999 267.3 4.9","580ee47d-5710-437e-87e2-92bd781aa1e4","niger","paikoro",NA,NA,9.41728,6.59185
"86","B H C KABO","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,0,0,"2014-04-17","HQLDZ","Kabo","Kabo","public",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1397002853321.jpg","9.410423333333334 7.178203333333332 561.4 4.3","a82dc6fd-3140-4434-a994-9e1549bb6686","niger","gurara",NA,NA,9.41042333333333,7.17820333333333
"87","Duagthters of charity PHC","Primary Health Centre (PHC)",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,0,1,0,"2014-04-17","HXPXV","Tungan  gero","Manigi","private",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"health","1397210922304.jpg","9.69905 5.398791666666667 229.8 4.9","89020ba7-3ad5-4b6b-acf0-67e53ddbb84e","niger","mashegu",NA,NA,9.69905,5.39879166666667
"88","Basic  Primary Health Clinic","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HUZSJ","Musuchi","Baban Rami","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397135420434.jpg","10.197503333333334 5.487645 271.9 4.5","e985fd6a-d82e-4870-b6ac-cbb52e2186b5","niger","mashegu",NA,NA,10.1975033333333,5.487645
"89","Dispensary","Dispensary",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,1,0,0,"2014-04-17","HESRG","Lagan","Ibeto","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397051003664.jpg","10.3963 5.1793700000000005 326.2 4.8","a45d5889-1413-45d2-975c-ca110f2a8cef","niger","magama",NA,NA,10.3963,5.17937
"90","Dispensary","Dispensary",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","ZGONE","Sindiri","Dukku","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396783596477.jpg","11.244314999999999 4.969835 285.0 4.4","1a6b742f-cb39-46b6-9ea5-6d3c950b12d0","niger","rijau",NA,NA,11.244315,4.969835
"91","BHC KUBI","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HRISI","KUBI","BENI","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396706914261.jpg","9.66598 7.155011666666667 514.9 4.2","df20d27c-f25f-4dec-af2a-4ea2ba3add51","niger","munya",NA,NA,9.66598,7.15501166666667
"92","PHC","Primary Health Centre (PHC)",TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,0,1,0,"2014-04-17","HJAWG","Salefu","Paiko central","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397228451841.jpg","9.44857 6.612833333333333 288.1 4.6","4e860f1a-841c-4c91-88f0-f8937ede8d8c","niger","paikoro",NA,NA,9.44857,6.61283333333333
"93","HEALTH POST DISPENSARY","Dispensary",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HIHJX","UTACHU","TUNGAN WAWA","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1397123693081.jpg","10.349205000000001 5.385706666666666 319.4 4.6","b5582dc2-83dc-443a-9389-db1f4cb38c4a","niger","kontagora",NA,NA,10.349205,5.38570666666667
"94","JAGABA PRIMARY HEALTH CLINIC","Basic Health Centre or Primary Health Clinic",TRUE,TRUE,FALSE,3,TRUE,FALSE,FALSE,0,0,0,"2014-04-17","HDTCP","JAGABA","PINA SHE","private",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1396614000521.jpg","9.668333333333333 6.722314999999999 384.8 5.0","a5045bf5-a72b-46b9-94d8-7ee2a413a007","niger","shiroro",NA,NA,9.66833333333333,6.722315
"95","F M C PC","General Hospital",TRUE,TRUE,TRUE,4,TRUE,TRUE,TRUE,NA,NA,9,"2014-04-17","HFEWO","Gawu","Gawu","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1397142979868.jpg","9.273075 6.993261666666666 287.7 5.0","87257991-772c-4bb5-bc0f-fc00db8ef26e","niger","gurara",NA,NA,9.273075,6.99326166666667
"96","MCH gawu kaura","Primary Health Centre (PHC)",TRUE,TRUE,TRUE,13,TRUE,FALSE,TRUE,0,1,0,"2014-04-17","HFKXX","Gawu kaura","Gawu","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397140944592.jpg","9.275640000000001 6.990929999999999 267.5 4.2","40c57352-0dd9-4506-bf42-a658c4f725d3","niger","gurara",NA,NA,9.27564,6.99093
"97","TSADAYAKI HEALTH POST","Health Post",TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,0,0,1,"2014-04-16","HUSWN","KATCHA","KATCHA","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397055108079.jpg","8.811663333333334 6.290448333333334 106.1 4.7","537c4654-1d1c-45dd-8ef5-0e4d3ce12603","niger","katcha",NA,NA,8.81166333333333,6.29044833333333
"98","Ahmadiya matrnity","Primary Health Centre (PHC)",TRUE,FALSE,TRUE,3,TRUE,FALSE,FALSE,1,1,0,"2014-04-16","HRQUF","Mariga","Inkwai","private",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"health","1357034761048.jpg","10.132399999999999 6.027304999999999 255.1 4.1","d8a940bd-5bfa-42e1-97c5-47f6f6a5e2e0","niger","mariga",NA,NA,10.1324,6.027305
"99","B H C","Primary Health Centre (PHC)",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HIENA","Funafuna","Bobi","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396979375937.jpg","10.214425 5.8523700000000005 255.0 5.0","7476fb22-2538-4971-b543-043b4d8d704f","niger","mariga",NA,NA,10.214425,5.85237
"100","B H C","Basic Health Centre or Primary Health Clinic",FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HZQSM","MAIGOGE","BOBI","public",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1396976319067.jpg","10.274573333333333 5.791126666666666 299.6 4.9","02da7261-3fad-4d36-95db-85053a81ab32","niger","mariga",NA,NA,10.2745733333333,5.79112666666667
"101","Health post","Health Post",TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,0,0,"2014-04-16","HNBPO","Dari biyu","Beri","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396958346490.jpg","10.291851666666668 5.683511666666668 259.7 4.9","554a4b0c-c7ca-44f5-98c8-2547ca98e07a","niger","mariga",NA,NA,10.2918516666667,5.68351166666667
"102","PRIMARY HEALTH CARE CENTER","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HRMBR","DAFFAN","MANIGI","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397148864830.jpg","9.50209851 5.16855756 179.39999389648438 5.0","b96b4a5e-661c-4330-8d84-947d5b6b4c47","niger","mashegu",NA,NA,9.50209851,5.16855756
"103","DISPENSARY","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HZVUW","BALUGU","AUNA","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1396963801968.jpg","10.25030285 4.71510233 210.10000610351563 5.0","37b70286-4a91-4968-9cac-ba05e578adb5","niger","magama",NA,NA,10.25030285,4.71510233
"104","DISPENSARY","Health Post",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HORFG","MADALO","KAWO","public",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1396961832658.jpg","10.24562462 4.77309258 213.0 5.0","44f0bf1c-5f67-42dd-850a-49cdbef9ff9f","niger","magama",NA,NA,10.24562462,4.77309258
"105","DISPENSARY","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HNVTD","LADE","SALKA","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1396953163731.jpg","10.22031282 4.97330146 261.6000061035156 5.0","52e25d27-236e-43f0-951f-9794345f76b2","niger","magama",NA,NA,10.22031282,4.97330146
"106","GBOYAFU HEALTH CLINIC","Primary Health Centre (PHC)",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HFWSH","GBOYAFU","TUKUNJI","public",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"health","1396690551355.jpg","9.603773333333333 5.724778333333334 160.5 5.0","c910a309-3ed4-494d-adb2-ee434a7c32e8","niger","wushishi",NA,NA,9.60377333333333,5.72477833333333
"107","DAPUGI HEALTH POST","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-15","HOSGA","DAPUGI","TAKUTI SHAKU","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396957613839.jpg","9.29527939 6.82002129 306.5 5.0","315a99df-91a2-4892-9257-bcbd32b8c29a","niger","lapai",NA,NA,9.29527939,6.82002129
"108","HEALTH POST EMINDAKOTSU","Health Post",TRUE,TRUE,FALSE,2,TRUE,FALSE,TRUE,0,0,0,"2014-04-15","HJLSF","EMINDAKOTSU BUSU","BUSU","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397478993618.jpg","8.91270933 6.05225114 128.1999969482422 5.0","fbebebc1-1ec5-42a0-87b9-f3976ab4d49a","niger","lavun",NA,NA,8.91270933,6.05225114
"109","EYAGI SODANGI BHC","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,0,0,0,"2014-04-15","HGKEK","EYAGI SODANGI","KUSOTACHI","public",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"health","1397381360479.jpg","8.97470706 6.0394749 143.0 5.0","9efcf4b5-f4f0-4a63-a0c0-ca568241b91f","niger","lavun",NA,NA,8.97470706,6.0394749
"110","HEALTH POST ZHIZHIMBU","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-04-15","HWLPU","ZHIZHIMBU","EVUTI","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1396882120825.jpg","8.52536668 6.65780495 166.10000610351563 5.0","09d1605b-dca0-41a2-95f0-16f8f1fd9c1b","niger","lapai",NA,NA,8.52536668,6.65780495
"111","MCH ETSU YAHAYA ABUBAKAR","Primary Health Centre (PHC)",TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,0,1,0,"2014-04-15","HCORM","LANDZUN AREA","LANDZUN","public",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"health","1396520530521.jpg","9.08213082 6.00584363 150.89999389648438 5.0","84d157cb-205e-461e-b6e2-3d6150c9baed","niger","bida",NA,NA,9.08213082,6.00584363
"112","Asama`u clinic","Primary Health Centre (PHC)",TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,4,2,1,"2014-04-15","HZHAU","Kagara","Sabon gari","private",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396803150918.jpg","10.179375 6.245221666666667 372.1 4.6","8d53403e-c282-430d-aa85-33316b5c76d1","niger","rafi",NA,NA,10.179375,6.24522166666667
"113","Ragada PHCC","Primary Health Centre (PHC)",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-15","HDMPD","Ragada","Maburya","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1397033745305.jpg","10.898411666666668 5.468556666666666 296.2 4.8","911b55af-255c-44ce-aa9d-b80686e0b4af","niger","mariga",NA,NA,10.8984116666667,5.46855666666667
"114","Health post dispensary","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-15","HXQJG","Mazame","Bangi","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1397031859713.jpg","10.853701666666666 5.513565 333.6 4.5","e2212f33-427b-4481-84ae-5ce5ba224d81","niger","mariga",NA,NA,10.8537016666667,5.513565
"115","Zago Health Post","Health Post",FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-20","HQNER","Zago","Kumbashi","public",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1397041148008.jpg","10.935964157275059 5.778387459466845 442.0 5.0","13089704-ed3d-4177-905f-9104c7347ace","niger","mariga",NA,NA,10.9359641572751,5.77838745946685
"116","Godiya Clinic & Maternity Center","Basic Health Centre or Primary Health Clinic",TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,3,2,0,"2014-04-15","HAWZC","Shadadi","Bangi","private",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397066402090.jpg","10.678704999999999 5.742048333333334 374.2 4.6","f0d0adb8-f059-4ff0-ae4e-3da986979784","niger","mariga",NA,NA,10.678705,5.74204833333333
"117","B.H.C Mashegu","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,TRUE,8,TRUE,FALSE,TRUE,0,1,0,"2014-04-15","HWFJM","Mashegu","Mashegu","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1397135827608.jpg","9.925698333333335 5.642985 259.0 4.8","c7bd199a-0206-41bf-958d-b5ee1f2262c9","niger","mashegu",NA,NA,9.92569833333333,5.642985
"118","Igwama Health post dispensay","Health Post",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-15","HZNVK","Uraga","Igwama","public",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1394361451000.jpg","10.537613333333335 5.970688333333333 266.4 4.9","cbb4384e-2b68-4a90-a7de-128e63e77825","niger","mariga",NA,NA,10.5376133333333,5.97068833333333
"119","Health Post Dispensary Cheji","Dispensary",FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0,0,"2014-04-15","HFNJL","Cheji","Akare","public",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1396633567606.jpg","9.676326666666666 5.90782 106.2 4.9","50b54850-744d-4fb1-8160-26eaedd744af","niger","wushishi",NA,NA,9.67632666666667,5.90782
"120","PRIMARY HEALTH CLINIC","Primary Health Centre (PHC)",NA,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2014-04-14","HBZFG","GONAGI","GONAGI","public",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1396945680796.jpg","8.983231666666667 5.625638333333335 82.4 4.5","87d8e011-2ef5-4543-87c4-945c0c670ebb","niger","edati",NA,NA,8.98323166666667,5.62563833333333
"121","Basic Health Centre New Wuse","Primary Health Centre (PHC)",TRUE,FALSE,TRUE,5,TRUE,FALSE,TRUE,1,1,0,"2014-04-14","HWCKO","Sabon Wuse","Wuse East","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396961666316.jpg","9.299613333333333 7.233315000000001 524.4 5.0","b17accc6-b232-4c84-b0bc-aec7b7ec7a57","niger","tafa",NA,NA,9.29961333333333,7.233315
"122","Tashan Jatau Health Post","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-14","HGVWK","Tashan Jatau","Tegina West/Kwana","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396862534856.jpg","10.12462 6.08066 234.3 5.0","952c1c8e-45ef-412a-867e-525fd7c91089","niger","rafi",NA,NA,10.12462,6.08066
"123","Ufaka Health Centre","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-14","HUNPC","Ufaka","Tegina West/Kwana","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1396801344219.jpg","10.212376666666668 6.033426666666666 249.7 4.9","c18de117-fd6f-4a80-af2e-e527de1b0417","niger","rafi",NA,NA,10.2123766666667,6.03342666666667
"124","PHC","Basic Health Centre or Primary Health Clinic",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-14","HVRHP","EPPA","RABBA","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396803805808.jpg","9.21067 5.180255 78.5 5.0","b4ed7dff-dba3-4a2b-90b2-078fe73af7df","niger","mokwa",NA,NA,9.21067,5.180255
"125","Tashan Rimi Community Health Post","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-04-14","KMINU","Tashan Rimi","Tegina West/Kwana","private",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1396793761513.jpg","10.211461666666667 6.110825 311.2 4.9","3a7903fb-2712-4616-80f7-6188ca2bedd8","niger","rafi",NA,NA,10.2114616666667,6.110825
"126","Taimako Asibiti Kurumi","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-04-14","ZNYUB","Kurumi","Gijiwa/Kato","private",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1396716734065.jpg","9.808176666666666 6.455086666666667 325.7 4.7","049aa2cb-b26b-4929-8030-4b1dd222517c","niger","shiroro",NA,NA,9.80817666666667,6.45508666666667
"127","P H C Knami","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-14","HAPKL","Knami","Gijiwa/Kato","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1396714643331.jpg","9.848538333333332 6.46139 242.9 4.7","9e847bb5-16cc-447a-828a-c7737e23131b","niger","shiroro",NA,NA,9.84853833333333,6.46139
